ResponseId,evidence_free,evidence_based,speech_id,text,item_id,party,chamber,decade_group,starting_year,bin,evidence_minus_intuition_score
R_rdyDIAZkMZhosGR,5.0,1.0,490069004,I dare the gentleman to deny it. or any one else.,2,Democrat,H,0,1885,"(-4.995, -2.779]",-1.1335781
R_rdyDIAZkMZhosGR,5.0,1.0,590044010,Introduced a bill (S. 51.28) granting a pension to Levi Buckner. which was read twice by its title. and referred to the Committee on Pensions.,53,Democrat,S,2,1905,"(-0.623, 1.409]",0.9814693999999999
R_rdyDIAZkMZhosGR,4.0,2.0,650335683,Mr. President. I ask leave to modify the order made for the printing of additional copies of the revenue bill so as to provide for the printing of as many copies within the $500 limitation as Is prescribed by Law.,78,Democrat,S,3,1917,"(1.475, 3.811]",1.6677039
R_rdyDIAZkMZhosGR,2.0,2.0,690205070,But that is not the question I wanted to ask the gentleman. I do not see where the joke is myself. but I was trying to differentiate-,87,Democrat,H,4,1927,"(-3.095, -0.769]",-1.0474849
R_rdyDIAZkMZhosGR,4.0,1.0,730138424,The gentleman has no fear of any vote he might cast here?,103,Democrat,H,5,1933,"(-5.486, -3.162]",-1.7469343999999998
R_rdyDIAZkMZhosGR,1.0,4.0,730109113,Does not the lady give any consideration whatever to the extremely bad weather we have had ever since this took place?,115,Democrat,H,5,1933,"(-0.847, 1.468]",-0.020898491
R_rdyDIAZkMZhosGR,1.0,4.0,830013499,He said that he would report back to the committee before he did anything. If he intends to report back to the committee. I shall be there. together with the chairman of the committee. when he reports back about increased rates of interest.,156,Democrat,S,7,1953,"(1.717, 3.799]",2.1025445
R_rdyDIAZkMZhosGR,2.0,4.0,900256634,our embassy in each country. Our U.S. ambassador or the head of our country team is then requested to distribute the sections of the questionnaire to those in charge of each of the specific programs. such as the Peace Corps or AID. and so forth. Material is then collected by the country team to supply the information requested in the questionnaire. Then. upon my arrival. I am able to go over the responses with those in charge of our actual operations in the field. I have found this to be a very useful approach. As a matter of fact. several of our ambassadors have informed me that it was only by going over the material supplied at my request that they were able to realize the scope of our Governments activities in the country to which they are assigned. Several have also indicated that because of the material which was,176,Democrat,S,8,1967,"(1.594, 3.885]",2.061644
R_rdyDIAZkMZhosGR,4.0,2.0,1050158243,"Mr. President. I take 1 minute -because I understand -the Senator from Arizona now is here to move to table. This amendment. I believe. is Seriously flawed. What it will do is keep our troopsnervous and our commanders nervous. because if there is not a vote that occurs on March 31 next year. then no funds can be spent to support our troops. So it really is the worst of all worlds. It attempts to guarantee there will be a vote. Of course. you never can tell what efforts will be made to thwart that. What this amendment says. if there is no vote by a tertain date. the funding is cut. the troops must be withdrawn. the troops will not be supportedif there is no vote. That is a ""keep the troops and commanders nervous"" approach. I think it is a terrible mistake. I hope our last vote. which was overwhelming in this body. will be considered the view of this Senate.",226,Democrat,S,11,1997,"(-1.974, -0.00931]",-1.0048504
R_rdyDIAZkMZhosGR,2.0,5.0,1090071960,to have large stockpiles of this handbook. while others only receive a very limited number. I am also told that distribution of the handbook is largely left up to regional and local VA officials. A number of Wisconsin CVSOs have informed me that they are having trouble obtaining adequate supplies of this handbook. and that they often have to rely on VA health care facilities or other sources to obtain additional copies. While I recognize that the handbook is available for download on the Departments Web site and for purchase through the Government Printing Office. GPO. many CVSOs and. veterans service organizations do not have the resources to copy or purchase this handbook in large quantities. In addition. many veterans. particularly older veterans. do not have access toor are unable to usethe Internet and it seems unreasonable to charge them $7 to purchase the handbook from GPO. Veterans who want,256,Democrat,S,12,2005,"(1.569, 3.425]",2.43569
R_rdyDIAZkMZhosGR,2.0,4.0,1110084276,Mr. President. I rise to congratulate Peter H. Fontaine and Theresa A. Gullo for 25 years of outstanding service to the Congress as staff at the Congressional Budget Office. My colleagues understand the important work done by CBO. providing Congress with highquality. objective. nonpartisan. and timely analyses. The success of CBO and the respect it has built up over the years is the result of the hard work and dedication of employees such as Mr. Fontaine and Ms. Gullo. Mr. Fontaine started at CBO in February 1985 as an analyst for energy issues in the Natural and Physical Resources Cost Estimates Unit in the Budget Analysis Division. He was promoted to unit chief of the Natural and Physical Resources Cost Estimates Unit in 1995. to deputy assistant director for budget analysis in September 1999. and to assistant director for budget analysis in August 2007. where he oversees the staff who,276,Democrat,S,13,2009,"(1.468, 3.407]",2.6642132000000003
R_rdyDIAZkMZhosGR,3.0,3.0,490000151,other. The same thing has been done in his own bailiwick. in his own State. and he has been silent. What is the secretof the hostility to this com pany? Is it that Jay Gould is interested? There is nothing in the Interior Department to show that he is interested. Is it that Mr. Barnum. a prominent Democratic politician. is interested in it? Mr. Barnums or Mr. Goulds rights are the same in the Interior Department whether they be Democrats or Republicans. or whether they be railroad speculators or anything else. The law fixes their rights. and it would be a very remarkable thing if the executive department of the Government should mete out its j ustice according to the character of the men to whom it is meted. What difference does it make whether Gould is interested in this or whether Huntington is interested? Is it worthy of the,304,Republican,S,0,1885,"(-2.845, -0.724]",-0.43754940000000003
R_rdyDIAZkMZhosGR,3.0,3.0,510010764,But suppose the Government does not owe anything. how will you get the money out?,326,Republican,H,1,1889,"(-2.727, -0.673]",-1.3531563999999998
R_rdyDIAZkMZhosGR,5.0,1.0,530220514,If it is the matter of printing a report. it should go to the Committee on Printing.,336,Republican,S,1,1895,"(1.381, 3.435]",2.5636257999999996
R_rdyDIAZkMZhosGR,5.0,2.0,570002311,Nothing has been done upon that subject in any form. If the number is to be reduced to 700. I understand that merit will control the retention of the 700. and that alone. and I have no question. of course. but what the question of the distribution of the places over the States will be properly considered.,354,Republican,H,2,1901,"(1.406, 3.517]",1.3467855
R_rdyDIAZkMZhosGR,5.0,1.0,690178772,Oh. yes. We could confiscate all of it legally but not morally. as I think.,377,Republican,H,4,1925,"(-4.813, -2.654]",-2.4285305
R_rdyDIAZkMZhosGR,3.0,1.0,680007250,I did not mean to intimidate the gentleman. I simply wanted to know if he expected party loyalty from the Denocrats at that time. Does the gentleman expect party loyalty from the Democrats then. as lie does now. when he is trying to defeat his own party.,384,Republican,H,4,1923,"(-2.654, -0.503]",-2.5114331
R_rdyDIAZkMZhosGR,1.0,4.0,710005906,What is the method of treatment proposed to eradicate this pest?,416,Republican,H,5,1929,"(1.554, 3.72]",1.6823554
R_rdyDIAZkMZhosGR,5.0,1.0,810276587,of constitutional government and way of life I want to preserve to the future. The Senator from Maryland has charged that the position I hold faithfully reflects the Communist Party line. and he would have the American people believe that he has been defending and continues to defend Americas m9st vital interests. principles. and security. Well. Mr. President. I just cannot let this challenge go unanswered. The Senator from Maryland has presented and defended a position and a thesis which proves we are poles apart. at opposite extremes. The issue he has raised is this: Who has been playing the Communist Party line. the Senator from Maryland or the Senator from Indiana? Let us examine the record and see. I know of no better way of bringing this issue to a head than by putting the facts on the table. naming names. citing chapter and verse. I am sure the,444,Republican,S,7,1949,"(-2.345, -0.267]",-1.6437553
R_rdyDIAZkMZhosGR,2.0,4.0,850291014,That is correct. There is a pincers movement on to destroy the Nation. It started 24 years ago. It started when we went off the gold standard and we priced ourselves out of every market in the world through deliberate inflation. Then we distributed the wealth of this country. We extract billions of dollars from the little taxpayers of this country. Even a stenographer who gets $150 or $200 a month has to pay $20 or $30 of her money in taxes.,445,Republican,S,7,1957,"(-2.345, -0.267]",-1.0742714
R_rdyDIAZkMZhosGR,1.0,5.0,830013274,"Mr. President. the purpose of this bill. primarily. is to bring the District of Columbia Credit Unions Act in line with the Federal Credit Unions Act. The bill would amend existing law byFirst. Making two corrections of a minor nature. namely. changing the word ""company"" to read ""credit union"". and changing the words ""payable to"" to read ""payable by."" Second. Eliminating the present limitation of 200 shares in the account of any 1 member. and permitting a creditunion member to own shares jointly with any person designated by him. Third. Providing that after a reserve fund equal to 10 percent of the members shareholdings has been established from the setting aside of 20 percent of the net earnings of each year. no further transfer of net earnings to such fund will be required. It would also no longer require such reserve fund to be kept liquid and intact. thus permitting a Districtchartered credit union to use such reserve fund for loans and other investments. Hearings were held on Senate bill 873. and there was no opposition. It has the approval of the Board of Commissioners. District of Columbia Credit Union League. Inc and the National Association of Credit Unions.",451,Republican,S,7,1953,"(-0.267, 1.812]",0.63370574
R_rdyDIAZkMZhosGR,4.0,1.0,810320064,This work is done by the airway traffic controls. It is a part of their regular work. and I would not anticipate that any additional funds would be required. I have no knowledge that the Department has requested it.,452,Republican,H,7,1949,"(1.812, 3.89]",2.6004603
R_rdyDIAZkMZhosGR,4.0,1.0,890271043,"various projects in Texas is understandable. I think. It is for this reason that I intend to insert in the RECORD today a copy of a report prepared by the Legislative Reference Service which I hope will be of use to my colleagues in the Senate and the House. The report is entitled ""Federal Public Works Projects in the State of Texas Over the Last 5 Years."" and it was prepared at my request to provide an uptodate and comprehensive guide to the recent actions of the major Federal public works agencies. To be sure. there are a great many Federal assistance activities which are not covered in the report. It is intended as a general report on the larger public works activities. rather than as a comprehensive survey of all Federal grant and assistance activities affecting the State. I ask that this. summation of recent activity be included in the RECORD at this point.",475,Republican,S,8,1965,"(1.513, 3.546]",2.8104095
R_rdyDIAZkMZhosGR,4.0,2.0,950124488,"I cannot yield to the gentleman from Tennessee at the moment. but ""It aint necessarily so."" that is right. Mr. Chairman. the gentleman from Ohio . our distinguished chairman. who. I must say. has done a superb job under very difficult circumstances. is a gentleman to whom I give great credit in spite of the fact that he runs a helluva lot better railroad than anybody I see around here does. I give him great credit for how he handles himself under these circumstances.",482,Republican,H,9,1977,"(-2.949, -0.645]",-0.96719676
R_rdyDIAZkMZhosGR,3.0,3.0,930066019,Mr. President. subsection (b) reads: (b) The procedures for. determination of grant eligibility provided for in section 306 shall apply to this section. What that says in other words is. as I recall section 306. that if the Secretary finds there is noncompliance. he can withhold grants. Am I correct in that understanding?,488,Republican,S,9,1973,"(-0.645, 1.659]",1.5411141000000002
R_rdyDIAZkMZhosGR,1.0,4.0,910128340,the fiscal situation of this country will be in 1973? I am apprehensive about what our situation may well be. We are not immune to another recession or even another depression. in spite of all the safeguards that have been put up against those events since the days in 1929 and 1930 which some of us remember so well and with such vividness. God knows. I want to vote for the amendment. I want to give all the help we can. I have been sitting with the Senator from Washington and the other members of the Subcommittee on Health. Education. and Welfare of the Committee on Appropriations day after day after day for the past 3 weeks listening to the educators of this country. listening to the needs of education. listening to the needs for fellowships and scholarships which we are providing. I recognize that the amendment offered by my friend the distinguished Senator from Colorado is intended to relieve that pressure. Yet. I doubt that it would accomplish that objective. It would simply superimpose more pressure on top of it.,491,Republican,S,9,1969,"(-0.645, 1.659]",-0.56785583
R_rdyDIAZkMZhosGR,1.0,5.0,1000009916,"complete price deregulation of newly discovered gas by January 1. 1985. the price of gas from wells drilled before 1978 would be forever controlled. When roughly half of U.S. natural gas was decontrolled in 1985. prices did not increase dramatically as many had so ominously predicted. In fact. prices have steadily declined since 1985. The law of supply and demand works in the natural gas industry just like any other industry. But. despite the experience of partial decontrol. Congress continues to maintain a ""halfslave. halffree"" natural gas policy. The old gas price controls contained in the Natural Gas Policy Act skew the gas market. Complete deregulation of natural gas is essential if America is to fully benefit from its natural gas reserves. If the marketplace is allowed to operate. domestic natural gas supplies can lessen U.S. dependence on imported oil. Natural gas is Americas energy future. Domestic gas is abundant",511,Republican,E,10,1987,"(-0.344, 1.706]",0.07906592
R_rdyDIAZkMZhosGR,4.0,2.0,1080127438,Mr. President. this is an amendment from myself and Senators KYL. BINGAMAN. HUTCHISON. KEN-,538,Republican,S,12,2003,"(-5.2, -2.952]",-0.6337228
R_rdyDIAZkMZhosGR,2.0,4.0,CREC-2015-09-29-pt1-PgE1387-2-2,"yet they are not household names. That is unfortunate. We must remember our warriors from 100 years ago because the greatest tragedy of war is to be forgotten. First Lieutenant Frank Luke, Jr. Known as the ``Arizona Balloon Buster,'' Lieutenant Luke was born into a family of nine siblings in Phoenix, growing up a keen sportsman and bare-knuckle boxer a pursuit that would help prepare him for the fight to come. Lt. Luke enlisted in the Aviation Section of the U.S. Signal Corps in 1917 and received his training in the Great State of Texas before being deployed to the Western Front. Perhaps reflecting his childhood sports prowess, Lt. Luke went on to become one of an elite number of ``fighter aces,'' and in September 1918, he successfully completed a record personal campaign against German observation balloons and aircraft, earning him his nickname. He died in combat on 29 September",566,Republican,H,13,2015,"(-2.434, -0.564]",-0.40291148
R_rdyDIAZkMZhosGR,1.0,4.0,CREC-2020-06-25-pt1-PgE570-2-2,"Madam Speaker, I ask my colleagues to join me in congratulating the 2019-2020 Congressional Youth Advisory Council (CYAC). Over the past year, students from public, private, and home schools in grades 9th through 12th across Texas' Third Congressional District participated in my inaugural youth program. From student governments, athletics, fine arts, honor societies, and a multitude of community and civic organizations, these servant leaders proved to be engaged members of our community as they learned more about our democracy. During the past school year, students assembled on multiple occasions to discuss issues of importance to their generation and our country as a whole. In addition to attending various interactive information sessions, students shared their feedback by completing multiple assignments on current events and topics associated with our meetings. These young leaders truly capitalized on their experience by engaging in policy discussions while offering innovative solutions on issues of the day.",588,Republican,H,14,2019,"(-0.313, 1.226]",0.5618843000000001
R_3Mh4iAJfNcXimVN,2.0,4.0,690224523,"I do not care anything about the list of stockholders. There are so many weekkneed. miserable Protestants who are afraid to lift their voices against this Roman Catholic hierarchy in the United Sates that I do not care what names the list shows. I am talking about what that paper is doing. and the Bible says. ""By their fruits ye shall know them.""",93,Democrat,S,4,1927,"(-0.769, 1.557]",-0.9407276
R_3Mh4iAJfNcXimVN,2.0,3.0,800025144,"have in mind. let me read the language of the resolution: Resolved. That the Committee on Public Lands. or any duly authorized subcommittee thereof. is authorized and directed to make a full and complete investigation of the mine explosion which occurred at the Centralia Coal Mine No. 5. Womac. Ill on March 25. 1947. with a view to determining the cause of such explosion whether all mine safety requirements and provisions were beIng observed. and whether adequate inspection was being maintained. After the word ""provisions"" I wish to add the words ""Federal or local"". so that that clause would read: ""whether all mine safety requirements and provisions. Federal or local. were being observed. and whether adequate inspection was being maintained.""",137,Democrat,S,6,1947,"(1.357, 3.646]",2.5183575
R_3Mh4iAJfNcXimVN,4.0,1.0,900155844,of roses. and everything about the program has not been perfect. He would be the first to agree to this. But his vision and his deep concern for the problems of the poor gave him the drive to get the program off the ground. He deserves the applause of all who are concerned with giving hope and help to the disadvantaged and poor of this Nation. I congratulate him for what he has done in this important area.,171,Democrat,H,8,1967,"(-0.698, 1.594]",-1.3348196
R_3Mh4iAJfNcXimVN,2.0,4.0,920201326,our solution. but it would give us the ultimate. where if these great minds of today were writing a new Constitution for a brand new Republic of the United States of America in the real world of 135 sovereign national States and all that surrounds us. what would they come up with. what should we. in other words. aspire to by way of expectations. What are the dimensions of that then? What would be our starting point here? It ought to be our beginning. where we then. as responsible representatives of the people. seek to take that dimension of policymaking. of the division of responsibility in a representative government. and take the next step. implement it in terms of the Constitution or traditions of the Nation and of the great wisdom of those who have preceded us both in administrative government and in this Chamber. So. in summary. Mr. President.,191,Democrat,S,9,1971,"(-0.215, 1.827]",-1.4960116
R_3Mh4iAJfNcXimVN,1.0,4.0,970120627,B52. The cost for an equivalent force of BlBs turned out to range between approximately 80 and 106 billion (FY 81$) given an IOC for the 3lB of 1986 and depending on the retirement schedule for the B52. The cost of the ATB only option is. of course. classifled but I can say that the cost is not significantly different from the cost of the combined B1/ ATB program recommended by the President. The combined program. however. is much more effective in maintaining the deterrence of the manned bomber force. It also provides sign.ificant added capabilities in this decade which the ATB only program does not. An unclassified cost comparison of these programs is attached for your information. The combined program offers both near and far term modernization that will force the Soviets to improve their air defense program starting now. and continuing throughout the rest of the century. The,216,Democrat,S,10,1981,"(1.499, 3.565]",1.7991011000000001
R_3Mh4iAJfNcXimVN,2.0,4.0,1040192790,Mr. Speaker. I thank my friend and colleague. the gentleman from Texas. for yielding time to me. Mr. Speaker. I am appalled. We knew that the extreme Republicans made promises to their special interest friends. We knew that the NRA has too much influence over this Republican Congress. But I could not believe that it was this bad. I could not believe that that this body would endanger innocent lives. Republicans say they want to fight crime. Instead. they fight to put military weapons into the hands of common thugs. This bill means that more police officers will sacrifice their lives to defend our homes our neighborhoodsour communities. This bill means that more innocent children will be gunned down in our Nations streets. Our families will give their lives to pay the debt Republicans owe their special interest friends. The NRA and their money cannot bring back the lives that will be lost sacrificed to their extreme agenda. Reject this radical. this dangerous. this sick. and obscene proposal. These weapons are weapons and tools of death. violence. and destruction. Reject this proposal.,224,Democrat,H,11,1995,"(-3.946, -1.974]",-2.921247
R_3Mh4iAJfNcXimVN,4.0,2.0,1100116637,"Mr. Speaker. on rollcall vote No. 1060. had I been present. I would have voted ""nay."" On rollcall vote No. 1061. had I been present. I would have voted ""aye."" On rollcall vote No. 1062. had I been present. I would have voted ""aye."" On rollcall vote No. 1063. had I been present. I would have voted ""aye."" On rollcall vote No. 1064. had I been present. I would have voted ""aye."" On rollcall vote No. 1065. had I been present. I would have voted ""aye."" On rollcall vote No. 1066. had I been present. I would have voted ""aye."" On rollcall vote No. 1067. had I been present. I would have voted ""aye.""",242,Democrat,H,12,2007,"(-4.006, -2.143]",-0.8284716000000001
R_3Mh4iAJfNcXimVN,2.0,4.0,1060099498,with the people of Abu Gandon. took over. by military coups. and ousted Milton Obote. But then Idi Amin tended to. turn on his people. Actually. then. with .the incident in Entebbe where Israel came in to take out its citizens. that is when Idi Amin totally turned very barbaric on his people. murdering them and killing them and maiming them. The Organization of African Unity at that time had a protocol that one nation did not interfere with another nations problems. that although they despise Idi Amin. they said that they would not become involved in another countrys problem. That was one of their founding protocols. But this .was wrong. said President Nyerere. In 1979. in defiance to the Organization of African Unity. President Nyerere sent troops to Uganda in response to this intense suffering of Ugandan people under the brutal dictatorship of Idi Amin. That operation. one of,243,Democrat,H,12,1999,"(-4.006, -2.143]",-1.9681039
R_3Mh4iAJfNcXimVN,2.0,5.0,1090071960,to have large stockpiles of this handbook. while others only receive a very limited number. I am also told that distribution of the handbook is largely left up to regional and local VA officials. A number of Wisconsin CVSOs have informed me that they are having trouble obtaining adequate supplies of this handbook. and that they often have to rely on VA health care facilities or other sources to obtain additional copies. While I recognize that the handbook is available for download on the Departments Web site and for purchase through the Government Printing Office. GPO. many CVSOs and. veterans service organizations do not have the resources to copy or purchase this handbook in large quantities. In addition. many veterans. particularly older veterans. do not have access toor are unable to usethe Internet and it seems unreasonable to charge them $7 to purchase the handbook from GPO. Veterans who want,256,Democrat,S,12,2005,"(1.569, 3.425]",2.43569
R_3Mh4iAJfNcXimVN,2.0,3.0,1140063152,and. in the names of all of those who have suffered so mercilessly at the hands of ISIL. we will defeat it. Violence. intolerance. and repression are no match for liberty. equality. and fraternityliberte. egalite. and fraternite. I stand today in solidarity with the people of France and the people of all nations who would choose freedom over tyranny.,264,Democrat,H,13,2015,"(-4.356, -2.409]",-2.6286788
R_3Mh4iAJfNcXimVN,2.0,4.0,CREC-2022-01-05-pt1-PgS34-13,"embraced conspiracy theories and outright lies. The January 6 insurrection occurred because these lies and let me repeat: lies were a call to action for White supremacists and other domestic extremists. As someone who grew up in Danville, VA, the last capital of the confederacy, I have seen Confederate flags before a lot of them but I never expected to see any of them in this Capitol or in this Chamber. On January 6, the former President incited a mob at the National Mall, and he sent them to attack this Capitol. He lit a match, fanned the flames of violence, and did nothing to extinguish the fire. He was deservedly impeached for the second time for this heinous offense against our Constitution, which he was sworn to defend. One year later, I am standing in this sacred Chamber, thanks in large part to the heroism of countless officers from",283,Democrat,S,14,2021,"(-3.719, -2.035]",-1.4330923999999998
R_3Mh4iAJfNcXimVN,2.0,3.0,CREC-2019-09-12-pt1-PgH7690-3-2,"Mr. Speaker, I thank the gentleman for yielding. Mr. Speaker, on Tuesday, the House will meet at 12 p.m. for morning- hour debate, and 2 p.m. for legislative business, with votes postponed until 6:30 p.m. On Wednesday and Thursday of next week, the House will meet at 10 a.m. for morning-hour debate, and 12 p.m. for legislative business. On Friday, the House will meet at 9 a.m. for legislative business, and last votes are expected no later than 3 p.m. We will consider several bills under suspension of the rules. The complete list of suspension bills will be announced by the close of business tomorrow. The House, Mr. Speaker, will consider a clean continuing resolution to fund the government past September 30. While the House did its work, and sent 10 appropriation bills to the Senate, funding 96 percent of the government the first time that is been done in",292,Democrat,H,14,2019,"(-0.358, 1.32]",0.46306324
R_3Mh4iAJfNcXimVN,1.0,5.0,CREC-2022-05-10-pt1-PgE470-2-2,"Madam Speaker, I rise today to honor the service of a remarkable individual, Dr. Mauda L. Monger. Dr. Mauda Monger is a native of Jackson, Mississippi. She has a Bachelor of Arts in Economics/Business Administrations from Tougaloo College, and a master's degree in Public Health, Health Policy & Management, and most recently, her doctoral degree in Higher Education Leadership from Jackson State University. With more than 16 years of experience in HIV/AIDS, Monger has presented on both the local and national level. Her experience spans technical assistance and curriculum development and facilitation. Her presentation style is both personable and innovative with a structure that is focused on eliminating health disparities. Dr. Monger has provided training to health care professionals in various settings to include primary care, Ryan White, federally qualified health centers and social services. Her key areas of focus are to build effective relationships between community and clinical partners",295,Democrat,H,14,2021,"(1.32, 2.997]",1.6850822
R_3Mh4iAJfNcXimVN,2.0,3.0,490000151,other. The same thing has been done in his own bailiwick. in his own State. and he has been silent. What is the secretof the hostility to this com pany? Is it that Jay Gould is interested? There is nothing in the Interior Department to show that he is interested. Is it that Mr. Barnum. a prominent Democratic politician. is interested in it? Mr. Barnums or Mr. Goulds rights are the same in the Interior Department whether they be Democrats or Republicans. or whether they be railroad speculators or anything else. The law fixes their rights. and it would be a very remarkable thing if the executive department of the Government should mete out its j ustice according to the character of the men to whom it is meted. What difference does it make whether Gould is interested in this or whether Huntington is interested? Is it worthy of the,304,Republican,S,0,1885,"(-2.845, -0.724]",-0.43754940000000003
R_3Mh4iAJfNcXimVN,5.0,1.0,500114759,That is quite right. because they could not tell anything about it unless they inspected it.,310,Republican,S,0,1887,"(-0.724, 1.397]",-0.37778026
R_3Mh4iAJfNcXimVN,4.0,1.0,540022841,We do appropriate the money. and we leave it to the Secretary as to what shall be considered by him as useful information.,332,Republican,H,1,1895,"(1.381, 3.435]",2.7053637999999998
R_3Mh4iAJfNcXimVN,5.0,1.0,690178772,Oh. yes. We could confiscate all of it legally but not morally. as I think.,377,Republican,H,4,1925,"(-4.813, -2.654]",-2.4285305
R_3Mh4iAJfNcXimVN,2.0,4.0,680213354,and foreign buying power. Any form of legislation or plan that tends toward a stimulation of production of any particular -commodity for export will result In even further ill balance to oar agricultural and. therefore. continued subjection of American farmers to competition with production based on lower standards lof living abroad. Therenust. therefore. be established a balanced American agriculture by which production is kept in step with the demand of domestic markets and with .only such foreign markets as may be. profitable. The conference is convinced that this can be done without disproportionate charge upon the American consuner and without the necessity of dislocating the present adjustment Involved between the wage scale of the country and the cost of living. Cooperativeinarketing legislation was asked for. Amendmeats to the agricultural credits act were suggested. Au early revision of the freightrate structure by the Interstate Commerce Commission was thought advisable. It was,390,Republican,H,4,1925,"(-0.503, 1.647]",0.4073015
R_3Mh4iAJfNcXimVN,5.0,1.0,710217454,I say he would have been defeated if he had voted against the debenture. but he voted for it. The Senator has forgotten that.,401,Republican,S,5,1929,"(-4.953, -2.778]",-1.9603456999999997
R_3Mh4iAJfNcXimVN,4.0,2.0,730077435,Does the gentleman mean to say that the additional cost to the borrower is left to administrative authority?,408,Republican,H,5,1933,"(-0.612, 1.554]",0.7299853000000001
R_3Mh4iAJfNcXimVN,4.0,2.0,800009010,Yes. there are only two sold in any appreciable amount. One is mouton. which is not fur at all. but is wool.,418,Republican,S,6,1947,"(-4.946, -2.789]",-0.89340824
R_3Mh4iAJfNcXimVN,1.0,5.0,800194077,"that no Democrat who was present rose to defend Mr. Wallace. I wish to defend him to some extent by reading what a former Democratic Representative from the State of Washington had to say. This was on January 22. 1946. This statement is found on page A166. volume 92. part 9. of the Appendix of the RECORD. The speech is captioned ""Who. Made the Money in This War?"" Apparently that was what Mr. Wallace was talking about. I maintain that if money was made during the war the Democrats are to blame. because they had control of the House. they had control of the Senate. and they had control of the White House. So everything that was said by Mr. John M. Coffee. a Democratic Representative from the State of Washington. was said about the Democratic Administration. At that time the Republicans were not in control. So if all this",424,Republican,S,6,1947,"(-2.789, -0.641]",-0.8216994000000001
R_3Mh4iAJfNcXimVN,2.0,3.0,830011016,death. so beautifully expressed by James Whitcomb Riley: I cannot say. and I will not say That he is dead. He is just awayI With a cheery smile. and a wave of the hand. He has wandered into an unknown land And left us dreaming how very fair It needs must be. since he lingers there. And youoh. you. who the wildest yearn For the oldtime step. and the glad return. Think of him faring on. as dear In the love of There as the love of Here. Think of him still as the same. I say. He is not deadhe is just away. I fully realize the inadequacy of words to assuage grief. and I hesitate to intrude in the sacred circle of a family in sorrow. but I do express the hope that the God of consolation may visit them with the comfort that strengthens the heart against,441,Republican,H,7,1953,"(-4.432, -2.345]",-3.0000633999999997
R_3Mh4iAJfNcXimVN,5.0,2.0,820126810,I. too. should like to express my appreciation of the splendid statement which the Senator from Wyoming has just made in regard to our active and inactive reservists. Can the Senator give us any assurance as to when the inactive or involuntary reservists can expect to be discharged from the service?,442,Republican,S,7,1951,"(-2.345, -0.267]",-0.33005565
R_3Mh4iAJfNcXimVN,5.0,1.0,930169297,It does not mandate. it authorizes an increase from $194 million presently to $300 million for 1978.,487,Republican,H,9,1973,"(-0.645, 1.659]",0.60879517
R_3Mh4iAJfNcXimVN,2.0,4.0,980011707,"I think the Senator Just said something that did not quite carry through. He mentioned the words ""unemployment compensation."" That Is a great term. I would like to have seen some of it in South Dakota. Unfortunately. the small businessman Is losing money every day hanging on. hoping that things are going to get better. He does not know what unemployment compensation is. As the Senator from Louisiana knows he has farmers and it is actually costing farmers money to go to work every day. to turn the switch on their tractor. It is costing them and has been for a couple of years now. Look at their net income and see what we are talking about. They do not know what the thing called ""unemployment compensation"" is. They do not count the wives who are not working. They do not count. But we are going to take care of",506,Republican,S,10,1983,"(-2.394, -0.344]",-1.4345447
R_3Mh4iAJfNcXimVN,2.0,3.0,1040076275,I say to the Senator it is $100.000 for new construction. $25.000 for alteration. repair. renovation. rehabilitation. The second part deals with contract splitting. There is a whole provision in here affecting the reporting requirements. to allow inspection of payrolls by interested parties. This was an important issue to determine which workers are actually being covered. We will have an opportunity to discuss the compliance provision. the definition of various employees.,536,Republican,S,11,1995,"(1.489, 3.396]",2.079238
R_3Mh4iAJfNcXimVN,4.0,1.0,1090087913,So what should we do about this? Is this not a bit dishonest for the Republican leadership?,537,Republican,H,12,2005,"(-5.2, -2.952]",-1.9603046999999998
R_3Mh4iAJfNcXimVN,2.0,4.0,1120120508,I thank the gentleman from Texas for yielding. If theres anything that we have learned. Mr. Speaker. over the last several years as weve debated the Presidents health care plan. it is that its been a mirage. and it has been built on a series of one broken promise after another. The President told us that we would be saving $2.500 a year per household if we passed his health care bill. But the sad reality is that Americans health insurance premiums have increased by almost that amount. which means the President was off by a stunning $5.000 per household. And Americans are pulling their pockets inside out saying. Mr. President. I dont have the money to pay $5.000 more per year on my health insurance policy. Of course they dont. Because this has proved to be the crown jewel of socialism. Thats what government health care is. Senior citizens,564,Republican,H,13,2011,"(-2.434, -0.564]",-1.0764371000000001
R_3Mh4iAJfNcXimVN,2.0,5.0,CREC-2019-07-15-pt1-PgH5780-4-35,"saw the hard work that the U.S. Government is doing to support international law enforcement investigations to capture MS-13 gang members. The bill also prioritizes security assistance to combat transnational crime and to improve security and counternarcotics efforts at their borders and ports. This legislation also supports the amazing work of faith-based organizations that are engaged with the private sector to provide employment for youth and prevent them from joining gangs. This bill builds on existing efforts to increase coordination with Mexico in our shared efforts to curb illegal migration, spur economic development, and combat corruption in the Northern Triangle. I understand and share the President's frustration with the continued stream of migrants to our southern border, and as a native Texan, I understand the unique challenges caused by illegal migration to our border. Addressing this problem requires a comprehensive solution and utilizing all tools at our disposal, including foreign",585,Republican,H,14,2019,"(-0.313, 1.226]",0.6761775999999999
